questionId,frontendQuestionId,title,titleSlug,difficulty,acRate,isPaidOnly,topics,hasSolution,hasVideoSolution,url
906,874,Walking Robot Simulation,walking-robot-simulation,Medium,58.13,False,"Array, Hash Table, Simulation",True,False,https://leetcode.com/problems/walking-robot-simulation
907,875,Koko Eating Bananas,koko-eating-bananas,Medium,48.92,False,"Array, Binary Search",True,False,https://leetcode.com/problems/koko-eating-bananas
908,876,Middle of the Linked List,middle-of-the-linked-list,Easy,80.22,False,"Linked List, Two Pointers",True,True,https://leetcode.com/problems/middle-of-the-linked-list
909,877,Stone Game,stone-game,Medium,71.45,False,"Array, Math, Dynamic Programming, Game Theory",True,False,https://leetcode.com/problems/stone-game
910,878,Nth Magical Number,nth-magical-number,Hard,35.68,False,"Math, Binary Search",True,False,https://leetcode.com/problems/nth-magical-number
911,879,Profitable Schemes,profitable-schemes,Hard,48.0,False,"Array, Dynamic Programming",True,False,https://leetcode.com/problems/profitable-schemes
916,880,Decoded String at Index,decoded-string-at-index,Medium,36.58,False,"String, Stack",True,False,https://leetcode.com/problems/decoded-string-at-index
917,881,Boats to Save People,boats-to-save-people,Medium,59.99,False,"Array, Two Pointers, Greedy, Sorting",True,False,https://leetcode.com/problems/boats-to-save-people
918,882,Reachable Nodes In Subdivided Graph,reachable-nodes-in-subdivided-graph,Hard,50.68,False,"Graph, Heap (Priority Queue), Shortest Path",True,False,https://leetcode.com/problems/reachable-nodes-in-subdivided-graph
919,883,Projection Area of 3D Shapes,projection-area-of-3d-shapes,Easy,73.82,False,"Array, Math, Geometry, Matrix",True,False,https://leetcode.com/problems/projection-area-of-3d-shapes
920,884,Uncommon Words from Two Sentences,uncommon-words-from-two-sentences,Easy,75.28,False,"Hash Table, String, Counting",True,False,https://leetcode.com/problems/uncommon-words-from-two-sentences
921,885,Spiral Matrix III,spiral-matrix-iii,Medium,84.46,False,"Array, Matrix, Simulation",True,False,https://leetcode.com/problems/spiral-matrix-iii
922,886,Possible Bipartition,possible-bipartition,Medium,51.24,False,"Depth-First Search, Breadth-First Search, Union Find, Graph",True,False,https://leetcode.com/problems/possible-bipartition
923,887,Super Egg Drop,super-egg-drop,Hard,28.45,False,"Math, Binary Search, Dynamic Programming",True,False,https://leetcode.com/problems/super-egg-drop
924,888,Fair Candy Swap,fair-candy-swap,Easy,62.92,False,"Array, Hash Table, Binary Search, Sorting",True,False,https://leetcode.com/problems/fair-candy-swap
925,889,Construct Binary Tree from Preorder and Postorder Traversal,construct-binary-tree-from-preorder-and-postorder-traversal,Medium,77.93,False,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree",True,False,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal
926,890,Find and Replace Pattern,find-and-replace-pattern,Medium,76.79,False,"Array, Hash Table, String",True,False,https://leetcode.com/problems/find-and-replace-pattern
927,891,Sum of Subsequence Widths,sum-of-subsequence-widths,Hard,38.67,False,"Array, Math, Sorting",True,False,https://leetcode.com/problems/sum-of-subsequence-widths
928,892,Surface Area of 3D Shapes,surface-area-of-3d-shapes,Easy,67.62,False,"Array, Math, Geometry, Matrix",True,False,https://leetcode.com/problems/surface-area-of-3d-shapes
929,893,Groups of Special-Equivalent Strings,groups-of-special-equivalent-strings,Medium,72.6,False,"Array, Hash Table, String, Sorting",True,False,https://leetcode.com/problems/groups-of-special-equivalent-strings
930,894,All Possible Full Binary Trees,all-possible-full-binary-trees,Medium,82.7,False,"Dynamic Programming, Tree, Recursion, Memoization, Binary Tree",True,False,https://leetcode.com/problems/all-possible-full-binary-trees
931,895,Maximum Frequency Stack,maximum-frequency-stack,Hard,66.73,False,"Hash Table, Stack, Design, Ordered Set",True,False,https://leetcode.com/problems/maximum-frequency-stack
932,896,Monotonic Array,monotonic-array,Easy,61.57,False,Array,True,False,https://leetcode.com/problems/monotonic-array
933,897,Increasing Order Search Tree,increasing-order-search-tree,Easy,78.57,False,"Stack, Tree, Depth-First Search, Binary Search Tree, Binary Tree",True,False,https://leetcode.com/problems/increasing-order-search-tree
934,898,Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,Medium,40.39,False,"Array, Dynamic Programming, Bit Manipulation",True,False,https://leetcode.com/problems/bitwise-ors-of-subarrays
935,899,Orderly Queue,orderly-queue,Hard,66.1,False,"Math, String, Sorting",True,False,https://leetcode.com/problems/orderly-queue
936,900,RLE Iterator,rle-iterator,Medium,59.76,False,"Array, Design, Counting, Iterator",True,False,https://leetcode.com/problems/rle-iterator
937,901,Online Stock Span,online-stock-span,Medium,67.27,False,"Stack, Design, Monotonic Stack, Data Stream",True,False,https://leetcode.com/problems/online-stock-span
938,902,Numbers At Most N Given Digit Set,numbers-at-most-n-given-digit-set,Hard,43.12,False,"Array, Math, String, Binary Search, Dynamic Programming",True,False,https://leetcode.com/problems/numbers-at-most-n-given-digit-set
939,903,Valid Permutations for DI Sequence,valid-permutations-for-di-sequence,Hard,56.83,False,"String, Dynamic Programming, Prefix Sum",True,False,https://leetcode.com/problems/valid-permutations-for-di-sequence
940,904,Fruit Into Baskets,fruit-into-baskets,Medium,45.73,False,"Array, Hash Table, Sliding Window",True,False,https://leetcode.com/problems/fruit-into-baskets
941,905,Sort Array By Parity,sort-array-by-parity,Easy,76.26,False,"Array, Two Pointers, Sorting",True,False,https://leetcode.com/problems/sort-array-by-parity
942,906,Super Palindromes,super-palindromes,Hard,39.16,False,"Math, String, Enumeration",True,False,https://leetcode.com/problems/super-palindromes
943,907,Sum of Subarray Minimums,sum-of-subarray-minimums,Medium,37.38,False,"Array, Dynamic Programming, Stack, Monotonic Stack",True,False,https://leetcode.com/problems/sum-of-subarray-minimums
944,908,Smallest Range I,smallest-range-i,Easy,71.53,False,"Array, Math",True,False,https://leetcode.com/problems/smallest-range-i
945,909,Snakes and Ladders,snakes-and-ladders,Medium,44.03,False,"Array, Breadth-First Search, Matrix",True,False,https://leetcode.com/problems/snakes-and-ladders
946,910,Smallest Range II,smallest-range-ii,Medium,36.96,False,"Array, Math, Greedy, Sorting",True,False,https://leetcode.com/problems/smallest-range-ii
947,911,Online Election,online-election,Medium,52.49,False,"Array, Hash Table, Binary Search, Design",True,False,https://leetcode.com/problems/online-election
948,912,Sort an Array,sort-an-array,Medium,56.98,False,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Merge Sort, Bucket Sort, Radix Sort, Counting Sort",True,False,https://leetcode.com/problems/sort-an-array
949,913,Cat and Mouse,cat-and-mouse,Hard,33.99,False,"Math, Dynamic Programming, Graph, Topological Sort, Memoization, Game Theory",True,False,https://leetcode.com/problems/cat-and-mouse
950,914,X of a Kind in a Deck of Cards,x-of-a-kind-in-a-deck-of-cards,Easy,29.84,False,"Array, Hash Table, Math, Counting, Number Theory",True,False,https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards
951,915,Partition Array into Disjoint Intervals,partition-array-into-disjoint-intervals,Medium,48.93,False,Array,True,False,https://leetcode.com/problems/partition-array-into-disjoint-intervals
952,916,Word Subsets,word-subsets,Medium,55.63,False,"Array, Hash Table, String",True,False,https://leetcode.com/problems/word-subsets
953,917,Reverse Only Letters,reverse-only-letters,Easy,66.5,False,"Two Pointers, String",True,False,https://leetcode.com/problems/reverse-only-letters
954,918,Maximum Sum Circular Subarray,maximum-sum-circular-subarray,Medium,47.02,False,"Array, Divide and Conquer, Dynamic Programming, Queue, Monotonic Queue",True,False,https://leetcode.com/problems/maximum-sum-circular-subarray
955,919,Complete Binary Tree Inserter,complete-binary-tree-inserter,Medium,66.26,False,"Tree, Breadth-First Search, Design, Binary Tree",True,False,https://leetcode.com/problems/complete-binary-tree-inserter
956,920,Number of Music Playlists,number-of-music-playlists,Hard,59.97,False,"Math, Dynamic Programming, Combinatorics",True,False,https://leetcode.com/problems/number-of-music-playlists
957,921,Minimum Add to Make Parentheses Valid,minimum-add-to-make-parentheses-valid,Medium,74.69,False,"String, Stack, Greedy",True,False,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid
958,922,Sort Array By Parity II,sort-array-by-parity-ii,Easy,70.94,False,"Array, Two Pointers, Sorting",True,True,https://leetcode.com/problems/sort-array-by-parity-ii
959,923,3Sum With Multiplicity,3sum-with-multiplicity,Medium,45.71,False,"Array, Hash Table, Two Pointers, Sorting, Counting",True,False,https://leetcode.com/problems/3sum-with-multiplicity
960,924,Minimize Malware Spread,minimize-malware-spread,Hard,42.19,False,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union Find, Graph",True,False,https://leetcode.com/problems/minimize-malware-spread
961,925,Long Pressed Name,long-pressed-name,Easy,32.42,False,"Two Pointers, String",True,False,https://leetcode.com/problems/long-pressed-name
962,926,Flip String to Monotone Increasing,flip-string-to-monotone-increasing,Medium,61.55,False,"String, Dynamic Programming",True,False,https://leetcode.com/problems/flip-string-to-monotone-increasing
963,927,Three Equal Parts,three-equal-parts,Hard,40.13,False,"Array, Math",True,False,https://leetcode.com/problems/three-equal-parts
964,928,Minimize Malware Spread II,minimize-malware-spread-ii,Hard,44.44,False,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union Find, Graph",True,False,https://leetcode.com/problems/minimize-malware-spread-ii
965,929,Unique Email Addresses,unique-email-addresses,Easy,67.49,False,"Array, Hash Table, String",True,False,https://leetcode.com/problems/unique-email-addresses
966,930,Binary Subarrays With Sum,binary-subarrays-with-sum,Medium,65.24,False,"Array, Hash Table, Sliding Window, Prefix Sum",True,False,https://leetcode.com/problems/binary-subarrays-with-sum
967,931,Minimum Falling Path Sum,minimum-falling-path-sum,Medium,61.9,False,"Array, Dynamic Programming, Matrix",True,False,https://leetcode.com/problems/minimum-falling-path-sum
968,932,Beautiful Array,beautiful-array,Medium,66.79,False,"Array, Math, Divide and Conquer",True,False,https://leetcode.com/problems/beautiful-array
969,933,Number of Recent Calls,number-of-recent-calls,Easy,77.2,False,"Design, Queue, Data Stream",True,False,https://leetcode.com/problems/number-of-recent-calls
971,934,Shortest Bridge,shortest-bridge,Medium,58.37,False,"Array, Depth-First Search, Breadth-First Search, Matrix",True,False,https://leetcode.com/problems/shortest-bridge
972,935,Knight Dialer,knight-dialer,Medium,60.98,False,Dynamic Programming,True,False,https://leetcode.com/problems/knight-dialer
973,936,Stamping The Sequence,stamping-the-sequence,Hard,61.88,False,"String, Stack, Greedy, Queue",True,False,https://leetcode.com/problems/stamping-the-sequence
974,937,Reorder Data in Log Files,reorder-data-in-log-files,Medium,56.69,False,"Array, String, Sorting",True,False,https://leetcode.com/problems/reorder-data-in-log-files
975,938,Range Sum of BST,range-sum-of-bst,Easy,87.37,False,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",True,True,https://leetcode.com/problems/range-sum-of-bst
976,939,Minimum Area Rectangle,minimum-area-rectangle,Medium,54.83,False,"Array, Hash Table, Math, Geometry, Sorting",True,False,https://leetcode.com/problems/minimum-area-rectangle
977,940,Distinct Subsequences II,distinct-subsequences-ii,Hard,43.42,False,"String, Dynamic Programming",True,True,https://leetcode.com/problems/distinct-subsequences-ii
978,941,Valid Mountain Array,valid-mountain-array,Easy,33.84,False,Array,True,False,https://leetcode.com/problems/valid-mountain-array
979,942,DI String Match,di-string-match,Easy,79.75,False,"Array, Two Pointers, String, Greedy",True,False,https://leetcode.com/problems/di-string-match
980,943,Find the Shortest Superstring,find-the-shortest-superstring,Hard,44.12,False,"Array, String, Dynamic Programming, Bit Manipulation, Bitmask",True,False,https://leetcode.com/problems/find-the-shortest-superstring
981,944,Delete Columns to Make Sorted,delete-columns-to-make-sorted,Easy,74.71,False,"Array, String",True,False,https://leetcode.com/problems/delete-columns-to-make-sorted
982,945,Minimum Increment to Make Array Unique,minimum-increment-to-make-array-unique,Medium,60.21,False,"Array, Greedy, Sorting, Counting",True,False,https://leetcode.com/problems/minimum-increment-to-make-array-unique
983,946,Validate Stack Sequences,validate-stack-sequences,Medium,69.75,False,"Array, Stack, Simulation",True,False,https://leetcode.com/problems/validate-stack-sequences
984,947,Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,Medium,62.11,False,"Hash Table, Depth-First Search, Union Find, Graph",True,False,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column
985,948,Bag of Tokens,bag-of-tokens,Medium,59.07,False,"Array, Two Pointers, Greedy, Sorting",True,False,https://leetcode.com/problems/bag-of-tokens
986,949,Largest Time for Given Digits,largest-time-for-given-digits,Medium,35.43,False,"Array, String, Enumeration",True,False,https://leetcode.com/problems/largest-time-for-given-digits
987,950,Reveal Cards In Increasing Order,reveal-cards-in-increasing-order,Medium,83.16,False,"Array, Queue, Sorting, Simulation",True,False,https://leetcode.com/problems/reveal-cards-in-increasing-order
988,951,Flip Equivalent Binary Trees,flip-equivalent-binary-trees,Medium,69.72,False,"Tree, Depth-First Search, Binary Tree",True,False,https://leetcode.com/problems/flip-equivalent-binary-trees
989,952,Largest Component Size by Common Factor,largest-component-size-by-common-factor,Hard,41.33,False,"Array, Hash Table, Math, Union Find, Number Theory",True,False,https://leetcode.com/problems/largest-component-size-by-common-factor
990,953,Verifying an Alien Dictionary,verifying-an-alien-dictionary,Easy,55.46,False,"Array, Hash Table, String",True,False,https://leetcode.com/problems/verifying-an-alien-dictionary
991,954,Array of Doubled Pairs,array-of-doubled-pairs,Medium,39.33,False,"Array, Hash Table, Greedy, Sorting",True,False,https://leetcode.com/problems/array-of-doubled-pairs
992,955,Delete Columns to Make Sorted II,delete-columns-to-make-sorted-ii,Medium,35.46,False,"Array, String, Greedy",True,False,https://leetcode.com/problems/delete-columns-to-make-sorted-ii
993,956,Tallest Billboard,tallest-billboard,Hard,51.93,False,"Array, Dynamic Programming",True,False,https://leetcode.com/problems/tallest-billboard
994,957,Prison Cells After N Days,prison-cells-after-n-days,Medium,38.95,False,"Array, Hash Table, Math, Bit Manipulation",True,False,https://leetcode.com/problems/prison-cells-after-n-days
998,958,Check Completeness of a Binary Tree,check-completeness-of-a-binary-tree,Medium,58.09,False,"Tree, Breadth-First Search, Binary Tree",True,False,https://leetcode.com/problems/check-completeness-of-a-binary-tree
999,959,Regions Cut By Slashes,regions-cut-by-slashes,Medium,77.72,False,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union Find, Matrix",True,False,https://leetcode.com/problems/regions-cut-by-slashes
1000,960,Delete Columns to Make Sorted III,delete-columns-to-make-sorted-iii,Hard,58.34,False,"Array, String, Dynamic Programming",True,False,https://leetcode.com/problems/delete-columns-to-make-sorted-iii
1001,961,N-Repeated Element in Size 2N Array,n-repeated-element-in-size-2n-array,Easy,77.32,False,"Array, Hash Table",True,False,https://leetcode.com/problems/n-repeated-element-in-size-2n-array
1002,962,Maximum Width Ramp,maximum-width-ramp,Medium,55.61,False,"Array, Two Pointers, Stack, Monotonic Stack",True,False,https://leetcode.com/problems/maximum-width-ramp
1003,963,Minimum Area Rectangle II,minimum-area-rectangle-ii,Medium,55.36,False,"Array, Math, Geometry",True,False,https://leetcode.com/problems/minimum-area-rectangle-ii
1004,964,Least Operators to Express Number,least-operators-to-express-number,Hard,48.4,False,"Math, Dynamic Programming, Memoization",True,False,https://leetcode.com/problems/least-operators-to-express-number
1005,965,Univalued Binary Tree,univalued-binary-tree,Easy,71.88,False,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",True,False,https://leetcode.com/problems/univalued-binary-tree
1006,966,Vowel Spellchecker,vowel-spellchecker,Medium,51.5,False,"Array, Hash Table, String",True,False,https://leetcode.com/problems/vowel-spellchecker
1007,967,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,Medium,58.58,False,"Backtracking, Breadth-First Search",True,False,https://leetcode.com/problems/numbers-with-same-consecutive-differences
1008,968,Binary Tree Cameras,binary-tree-cameras,Hard,47.01,False,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",True,False,https://leetcode.com/problems/binary-tree-cameras
1009,969,Pancake Sorting,pancake-sorting,Medium,71.02,False,"Array, Two Pointers, Greedy, Sorting",True,False,https://leetcode.com/problems/pancake-sorting
1010,970,Powerful Integers,powerful-integers,Medium,43.92,False,"Hash Table, Math, Enumeration",True,False,https://leetcode.com/problems/powerful-integers
1011,971,Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,Medium,50.89,False,"Tree, Depth-First Search, Binary Tree",True,False,https://leetcode.com/problems/flip-binary-tree-to-match-preorder-traversal
1012,972,Equal Rational Numbers,equal-rational-numbers,Hard,44.41,False,"Math, String",True,False,https://leetcode.com/problems/equal-rational-numbers
1014,973,K Closest Points to Origin,k-closest-points-to-origin,Medium,67.64,False,"Array, Math, Divide and Conquer, Geometry, Sorting, Heap (Priority Queue), Quickselect",True,True,https://leetcode.com/problems/k-closest-points-to-origin
1016,974,Subarray Sums Divisible by K,subarray-sums-divisible-by-k,Medium,55.54,False,"Array, Hash Table, Prefix Sum",True,False,https://leetcode.com/problems/subarray-sums-divisible-by-k
1017,975,Odd Even Jump,odd-even-jump,Hard,40.58,False,"Array, Dynamic Programming, Stack, Monotonic Stack, Ordered Set",True,False,https://leetcode.com/problems/odd-even-jump
1018,976,Largest Perimeter Triangle,largest-perimeter-triangle,Easy,57.08,False,"Array, Math, Greedy, Sorting",True,False,https://leetcode.com/problems/largest-perimeter-triangle
1019,977,Squares of a Sorted Array,squares-of-a-sorted-array,Easy,73.11,False,"Array, Two Pointers, Sorting",True,True,https://leetcode.com/problems/squares-of-a-sorted-array
1020,978,Longest Turbulent Subarray,longest-turbulent-subarray,Medium,47.81,False,"Array, Dynamic Programming, Sliding Window",True,False,https://leetcode.com/problems/longest-turbulent-subarray
1021,979,Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,Medium,77.13,False,"Tree, Depth-First Search, Binary Tree",True,False,https://leetcode.com/problems/distribute-coins-in-binary-tree
1022,980,Unique Paths III,unique-paths-iii,Hard,82.23,False,"Array, Backtracking, Bit Manipulation, Matrix",True,False,https://leetcode.com/problems/unique-paths-iii
1023,981,Time Based Key-Value Store,time-based-key-value-store,Medium,49.38,False,"Hash Table, String, Binary Search, Design",True,False,https://leetcode.com/problems/time-based-key-value-store
1024,982,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,Hard,59.1,False,"Array, Hash Table, Bit Manipulation",False,False,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero
1025,983,Minimum Cost For Tickets,minimum-cost-for-tickets,Medium,67.4,False,"Array, Dynamic Programming",True,False,https://leetcode.com/problems/minimum-cost-for-tickets
1026,984,String Without AAA or BBB,string-without-aaa-or-bbb,Medium,44.33,False,"String, Greedy",True,False,https://leetcode.com/problems/string-without-aaa-or-bbb
1027,985,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,Medium,68.41,False,"Array, Simulation",True,False,https://leetcode.com/problems/sum-of-even-numbers-after-queries
1028,986,Interval List Intersections,interval-list-intersections,Medium,72.5,False,"Array, Two Pointers, Line Sweep",True,False,https://leetcode.com/problems/interval-list-intersections
1029,987,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,Hard,50.56,False,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree",True,True,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
1030,988,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,Medium,60.71,False,"String, Backtracking, Tree, Depth-First Search, Binary Tree",True,False,https://leetcode.com/problems/smallest-string-starting-from-leaf
1031,989,Add to Array-Form of Integer,add-to-array-form-of-integer,Easy,44.98,False,"Array, Math",True,False,https://leetcode.com/problems/add-to-array-form-of-integer
1032,990,Satisfiability of Equality Equations,satisfiability-of-equality-equations,Medium,50.88,False,"Array, String, Union Find, Graph",True,False,https://leetcode.com/problems/satisfiability-of-equality-equations
1033,991,Broken Calculator,broken-calculator,Medium,54.98,False,"Math, Greedy",True,False,https://leetcode.com/problems/broken-calculator
1034,992,Subarrays with K Different Integers,subarrays-with-k-different-integers,Hard,65.26,False,"Array, Hash Table, Sliding Window, Counting",True,False,https://leetcode.com/problems/subarrays-with-k-different-integers
1035,993,Cousins in Binary Tree,cousins-in-binary-tree,Easy,57.8,False,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",True,False,https://leetcode.com/problems/cousins-in-binary-tree
1036,994,Rotting Oranges,rotting-oranges,Medium,56.09,False,"Array, Breadth-First Search, Matrix",True,False,https://leetcode.com/problems/rotting-oranges
1037,995,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,Hard,62.15,False,"Array, Bit Manipulation, Queue, Sliding Window, Prefix Sum",True,False,https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips
1038,996,Number of Squareful Arrays,number-of-squareful-arrays,Hard,50.4,False,"Array, Hash Table, Math, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask",True,False,https://leetcode.com/problems/number-of-squareful-arrays
1039,997,Find the Town Judge,find-the-town-judge,Easy,49.9,False,"Array, Hash Table, Graph",True,False,https://leetcode.com/problems/find-the-town-judge
1040,998,Maximum Binary Tree II,maximum-binary-tree-ii,Medium,70.23,False,"Tree, Binary Tree",False,False,https://leetcode.com/problems/maximum-binary-tree-ii
1041,999,Available Captures for Rook,available-captures-for-rook,Easy,70.12,False,"Array, Matrix, Simulation",False,False,https://leetcode.com/problems/available-captures-for-rook
1042,1000,Minimum Cost to Merge Stones,minimum-cost-to-merge-stones,Hard,44.05,False,"Array, Dynamic Programming, Prefix Sum",False,False,https://leetcode.com/problems/minimum-cost-to-merge-stones
